"Book_ID","Binding","Grade"
30037789707,,good
30037791034,,good
30037829003,soft cover,good
30038160344,paperback,good
30038231869,soft cover,fine / like new
30038764305,paperback,good
30038784093,soft cover,good
30038863133,soft cover,good
30039037309,hardcover,fine / like new
30039436343,,fine / like new
30040176609,hardcover,good
30040430160,hardcover,near fine
30040431486,soft cover,near fine
30040431922,soft cover,near fine
30040431929,soft cover,fine / like new
30041412954,paperback,fine / like new
30041425988,soft cover,
30041453422,unknown binding,new
30042015887,soft cover,good
30042025450,soft cover,fair
30042032598,soft cover,good
30042247933,soft cover,fine / like new
30042300658,hardcover,fine / like new
30042851191,wraps,fine / like new
30043098098,leather,new
30043265000,paperback,fine / like new
30043819116,,fine / like new
30043839907,magazine,good
30043939509,hardcover,good
30044058176,hardcover,fine / like new
30044252798,,new
30045151794,paperback,fine / like new
30045188971,leather,fine / like new
30046174513,paperback,good
30046191457,paperback,good
30046197905,paperback,good
30046529192,magazine,fine / like new
30046593667,paperback,good
30047163103,paperback,good
30047854580,hardcover,new
30048438698,soft cover,good
30048572270,,good
30048732560,soft cover,good
30048751326,soft cover,good
30048784218,soft cover,good
30049148182,soft cover,good
30049170918,soft cover,good
30049198153,unknown binding,good
30049240809,soft cover,good
30049349888,hardcover,good
30049566067,paperback,good
30050457810,hardcover,good
30050460043,magazine,fine / like new
30050460904,paperback,fine / like new
30050523473,paperback,fair
30050693198,hardcover,good
30051094576,paperback,fine / like new
30051210673,hardcover,good
30051369803,paperback,
30051758696,paperback,good
30051995250,paperback,good
30052019485,hardcover,near fine
30052214111,paperback,fair
30053400255,,good
30053403427,,good
30053814825,soft cover,
30053816788,soft cover,
30053817990,hardcover,
30055805362,,new
30055807543,,new
30056368851,unknown binding,good
30057154971,paperback,fine / like new
30057305211,paperback,
30057943319,paperback,fair
30058348625,hardcover,fine / like new
30059052774,,good
30059223000,,good
30059295880,hardcover,
30060666804,hardcover,good
30060969020,soft cover,fine / like new
30061677364,soft cover,
30062566676,paperback,
30062567193,paperback,
30062568966,paperback,
30062602515,paperback,
30064399452,,good
30064427843,,fine / like new
30064429324,,fine / like new
30065816806,,
30067575966,paperback,good
30069622902,,good
30072916461,paperback,good
30073510869,hardcover,fine / like new
30073791822,hardcover,good
30074135525,magazine,fine / like new
30077907144,paperback,
30077908551,paperback,
30079441512,soft cover,good
30079515344,,good
30079519266,hardcover,good
30080039525,hardcover,fine / like new
30080065810,soft cover,good
30080206348,,good
30080389942,soft cover,
30080476038,soft cover,fine / like new
30080487732,soft cover,good
30080600580,soft cover,good
30081074634,soft cover,good
30081528101,,good
30081532129,soft cover,good
30081565367,soft cover,good
30081573772,soft cover,good
30081612195,,good
30081640970,,good
30081654624,,good
30081708040,,good
30081729866,soft cover,good
30081736355,soft cover,good
30081749487,soft cover,good
30081784286,soft cover,good
30081798997,soft cover,good
30081805980,soft cover,good
30081841788,hardcover,good
30081848759,soft cover,good
30081870773,,good
30081878372,soft cover,good
30081910941,hardcover,good
30081930524,soft cover,good
30081968584,soft cover,good
30081982421,hardcover,good
30082066503,soft cover,good
30082088249,,good
30082091468,soft cover,good
30082091534,soft cover,good
30082118437,,good
30082148548,soft cover,good
30082152131,soft cover,good
30082154690,hardcover,good
30082262862,hardcover,good
30082267307,,good
30082303170,soft cover,good
30082619209,soft cover,good
30082670605,,good
30083816059,hardcover,fine / like new
30084423156,,good
30084423157,,good
30084533406,paperback,fine / like new
30084967398,soft cover,good
30085227243,unknown binding,good
30085240163,unknown binding,good
30085240164,unknown binding,good
30086149946,paperback,fine / like new
30086160059,hardcover,
30086721247,hardcover,fine / like new
30087530515,soft cover,fine / like new
30087737830,hardcover,
30088022273,hardcover,good
30088396369,paperback,good
30089056152,soft cover,
30089547168,,fine / like new
30089549105,,good
30090245313,,good
30090302064,hardcover,good
30090321729,hardcover,good
30091624299,magazine,fine / like new
30091784850,paperback,fair
30091810829,unknown binding,fair
30093652186,paperback,good
30093697654,magazine,fine / like new
30095538849,soft cover,good
30095600470,paperback,fine / like new
30095661408,paperback,fine / like new
30095683067,hardcover,fine / like new
30095710798,paperback,fine / like new
30096929363,soft cover,near fine
30096941333,paperback,good
30097022727,paperback,good
30097124362,hardcover,fine / like new
30099036480,unknown binding,
30099232337,paperback,fine / like new
30099315752,,fine / like new
30099316196,,good
30099318418,,fine / like new
30099318421,,good
30099494972,soft cover,fine / like new
30100159168,,fine / like new
30101071503,hardcover,good
30101555628,magazine,fine / like new
30101647309,soft cover,fine / like new
30101647310,soft cover,fine / like new
30101647311,soft cover,fine / like new
30101787039,soft cover,
30102006646,soft cover,
30102307085,magazine,fine / like new
30103571077,paperback,good
30105296320,,
30107584278,paperback,fine / like new
30107644551,paperback,good
30107649618,hardcover,good
30108168474,paperback,fair
30109121926,soft cover,
30109124174,,
30109128474,hardcover,fine / like new
30109149713,hardcover,fair
30109399861,soft cover,fine / like new
30109403164,soft cover,fine / like new
30109460400,unknown binding,fine / like new
30109602227,hardcover,good
30109627052,soft cover,good
30109651256,,good
30109652188,soft cover,good
30109652518,soft cover,good
30109665940,soft cover,good
30109766688,paperback,good
30109811682,,good
30109814072,,good
30109825679,,good
30109854803,soft cover,good
30109858431,soft cover,good
30109875444,soft cover,good
30109893891,soft cover,good
30109919563,soft cover,good
30109920523,soft cover,good
30109967281,soft cover,good
30109967612,soft cover,good
30110067523,,fine / like new
30110114409,soft cover,good
30110201905,,fair
30110366898,soft cover,good
30110390901,,good
30110393609,soft cover,good
30111493491,paperback,good
30113312455,paperback,fine / like new
30113650410,paperback,good
30114331307,hardcover,fine / like new
30114574987,magazine,fine / like new
30114915073,cloth / hardboard,fine / like new
30116002775,hardcover,near fine
30116241594,soft cover,fine / like new
30117074783,soft cover,good
30117395593,paperback,fine / like new
30117398341,paperback,fine / like new
30117403562,hardcover,fine / like new
30117674968,soft cover,fair
30117905676,paperback,fine / like new
30118495082,,good
30118845605,hardcover,good
30119390152,paperback,good
30119425763,hardcover,fine / like new
30120580011,paperback,fine / like new
30120915052,unknown binding,fine / like new
30121237855,hardcover,
30121598318,,good
30121749413,paperback,good
30122565528,hardcover,good
30124097866,unknown binding,new
30124264894,paperback,fine / like new
30125418784,,
30125419695,,
30125421709,,
30125421710,,
30125422594,,
30125423498,,
30125425236,,
30126183289,unknown binding,new
30127701519,hardcover,good
30127853508,unknown binding,new
30128330482,hardcover,fine / like new
30128412905,paperback,fine / like new
30128788308,cloth / hardboard,fine / like new
30128802723,soft cover,fine / like new
30128858842,hardcover,fine / like new
30128864028,paperback,good
30128892406,paperback,good
30128894295,paperback,good
30129254730,paperback,fine / like new
30129295518,paperback,fair
30129971385,paperback,good
30130637878,paperback,good
30130932910,paperback,fine / like new
30130989983,paperback,good
30131041412,hardcover,fine / like new
30131085440,soft cover,near fine
30131091148,soft cover,fine / like new
30132029142,hardcover,fine / like new
30132483544,hardcover,
30132927534,soft cover,fine / like new
30132953036,unknown binding,fine / like new
30132985966,hardcover,fine / like new
30133462303,hardcover,fine / like new
30133467704,soft cover,fine / like new
30133641348,hardcover,good
30133934813,,fine / like new
30133940754,paperback,fair
30134097931,paperback,good
30134116792,paperback,good
30134124680,hardcover,good
30134548383,paperback,fine / like new
30134711326,paperback,good
30135254805,paperback,good
30135802086,hardcover,fine / like new
30136295921,paperback,fair
30137453808,,
30137454737,,
30137456624,,
30137456625,,
30137457598,,
30137459752,paperback,
30137460186,,
30137460426,paperback,
30137461622,,
30137461623,,
30137462631,,
30137463492,,
30137464447,,
30137465108,paperback,
30137465364,paperback,
30137465771,paperback,
30137467005,paperback,
30137467006,paperback,
30137467240,,
30137467649,paperback,
30137468215,paperback,
30137468216,,
30137468217,,
30137468881,paperback,
30137468882,paperback,
30137468883,paperback,
30137468884,paperback,
30137468885,paperback,
30137468886,paperback,
30137469448,paperback,
30137469766,paperback,
30137469767,paperback,
30137470431,paperback,
30137470432,paperback,
30137470433,paperback,
30137470434,paperback,
30137470435,paperback,
30137470437,hardcover,
30137470811,hardcover,
30137471356,paperback,
30137471726,,
30137472012,hardcover,
30137472309,paperback,
30137472310,paperback,
30137472311,paperback,
30137472561,,
30137473206,paperback,
30137473207,paperback,
30137473208,paperback,
30137473209,paperback,
30137473210,paperback,
30137473212,paperback,
30137473213,paperback,
30137474194,paperback,
30137474195,paperback,
30137474196,paperback,
30137474197,paperback,
30137474198,paperback,
30137475090,paperback,
30137475092,paperback,
30137476039,paperback,
30137476040,paperback,
30137476041,paperback,
30137476042,paperback,
30137476391,paperback,
30137476832,paperback,
30137476833,paperback,
30137476834,paperback,
30137476835,paperback,
30137476836,paperback,
30137476837,paperback,
30137476838,paperback,
30137476839,paperback,
30137476840,paperback,
30137476841,paperback,
30137476843,paperback,
30137476844,paperback,
30137476846,paperback,
30137476847,paperback,
30137476848,paperback,
30137476849,paperback,
30137476932,paperback,
30137476934,paperback,
30137476935,paperback,
30137476937,paperback,
30137476938,paperback,
30137476939,paperback,
30137477188,,
30137477279,paperback,
30137477777,paperback,
30137477793,paperback,
30137477794,paperback,
30137477795,paperback,
30137477796,paperback,
30137477798,paperback,
30137477799,paperback,
30137477800,paperback,
30137477801,paperback,
30137477802,paperback,
30137477803,paperback,
30137477804,paperback,
30137477805,paperback,
30137478181,,
30137478272,paperback,
30137478745,paperback,
30137478746,paperback,
30137478749,paperback,
30137478751,paperback,
30137478752,paperback,
30137478753,paperback,
30137478754,paperback,
30137478755,paperback,
30137478756,paperback,
30137478758,paperback,
30137478759,paperback,
30137478760,paperback,
30137479030,,
30137479593,paperback,
30137479595,paperback,
30137479596,paperback,
30137479597,paperback,
30137479598,paperback,
30137479600,paperback,
30137479601,paperback,
30137479603,paperback,
30137479605,paperback,
30137479608,paperback,
30137479609,paperback,
30137479610,paperback,
30137479611,hardcover,
30137479612,paperback,
30137479614,paperback,
30137479615,paperback,
30137479616,paperback,
30137479617,paperback,
30137479618,paperback,
30137479879,paperback,
30137479880,paperback,
30137480254,paperback,
30137480255,paperback,
30137480256,paperback,
30137480257,paperback,
30137480258,paperback,
30137480259,paperback,
30137480260,paperback,
30137480261,paperback,
30137480264,hardcover,
30137480265,paperback,
